batch_id,settling_time,n_samples,input_distance,state_distance
191,1052.0,107,0.8772684879784525,367.98487144709435
192,358.0,37,0.04000000000000001,35.13578357596546
193,747.0,76,0.20348525745124635,181.5932956220278
194,1050.0,106,0.7926064597263891,301.68827101692057
195,1005.0,102,0.32,16.807551290411894
196,941.0,96,0.837410442972859,192.0422423570708
197,1097.0,111,0.8485281374238571,252.4384525128803
198,439.0,45,0.03999999999999998,27.416849494087757
199,577.0,59,0.7885152186229508,230.06588452550474
200,958.0,97,0.8282662615367115,135.0871956955368
201,1073.0,109,0.8825,34.371638959894355
202,28.0,4,0.11250000000000004,31.242943539731584
203,384.0,40,0.08500000000000006,14.218423670990521
204,1070.0,108,0.880060367247611,122.32187111593653
205,681.0,70,0.14150971698084908,53.461485309493746
206,8.0,2,0.07499999999999996,21.328311548359544
207,1052.0,107,1.0,477.47807797600456
208,553.0,57,0.13804437692278523,111.68049950918092
209,1060.0,107,0.8310385069297331,269.9905894222497
210,783.0,80,0.21360009363293836,22.02164356176959
211,783.0,80,0.21360009363293836,65.88350740273762
212,1104.0,112,0.8170679286326199,84.80015574189044
213,1016.0,103,0.6498124729489272,168.95966985398806
214,1036.0,105,0.831568547986274,216.81088923866432
215,926.0,94,0.35341194094144585,210.74693062040436
216,974.0,99,0.76603279955887,121.00037034066534
217,759.0,77,0.19999999999999996,41.70826968059063
218,996.0,101,0.7846177413237608,60.729118690915854
219,537.0,55,0.20385350131896193,110.48653741754178
220,1039.0,105,0.7440136087465068,193.15609409695233
221,817.0,83,0.26505895570608434,69.60738985563273
222,985.0,100,0.8485318202636835,427.29548474180416
223,473.0,49,0.16999999999999998,113.30295577185984
224,1039.0,105,0.8297928958481148,255.3528674880036
225,600.0,61,0.13804437692278532,13.422031578045114
226,29.0,4,0.15000000000000002,42.64092644066534
227,1050.0,106,0.8474999999999999,376.453734930443
228,1097.0,111,1.1126572922513023,147.9094860693228
229,979.0,99,0.40175396699970484,54.748113622737236
230,591.0,61,0.16999999999999996,42.93817446372316
231,766.0,78,0.1644878414959598,39.51880343362692
232,781.0,80,0.21360009363293822,17.744046002507293
233,908.0,92,0.8592002094971811,202.4388987404761
234,756.0,77,0.885384803348239,207.65869113859108
235,445.0,46,0.3026549190084311,82.35204604882483
236,819.0,83,0.2429120211105247,27.0968895924271
237,461.0,48,0.22852789764052878,77.30671861583757
238,1114.0,113,0.9301747147713704,112.91586003917713
239,958.0,97,0.8904493247793498,92.52892190414182
240,968.0,98,0.3369810825550894,43.68402997052213
241,777.0,79,0.52693097270895,150.34445736082964
242,783.0,80,0.24999999999999997,72.17557069183104
243,1078.0,109,0.8035079339994099,235.23317189809904
244,429.0,44,0.19171919570037843,15.169488830078206
245,1012.0,103,0.9360021367496979,122.36124953292293
246,819.0,83,0.2830194339616981,11.10716596999926
247,600.0,61,0.20385350131896193,32.58752081228413
248,1087.0,110,0.8800000000000001,284.53212566335986
249,1060.0,107,0.8419657059524457,380.05035670806177
250,1062.0,108,0.7682813612212651,233.85722381203345
251,406.0,42,0.33986210438941267,135.41567469466463
252,611.0,63,0.22261233119483742,61.322198843595054
253,707.0,72,0.1767059704707229,134.58776776437563
254,621.0,64,0.22261233119483753,171.6003040018855
255,649.0,66,0.22261233119483753,171.6003040018855
256,1021.0,104,0.7591483715322059,463.1724567228422
257,738.0,75,0.2464878293141468,32.66040304722318
258,735.0,75,0.17670597047072284,2.5021226760756083
259,681.0,70,0.14150971698084905,33.08129101626665
260,1031.0,105,0.8139410298049854,395.2980278462433
261,1097.0,111,0.9860147057726878,247.4247846279604
262,1104.0,112,0.9567163895324465,196.37241633945703
263,1070.0,108,0.8696119824381447,230.7674200686149
264,808.0,82,0.25144581921360315,56.214218752957734
265,938.0,95,0.6443795465407014,348.8617623977719
266,670.0,68,0.2294694968835728,155.97074215664873
267,1016.0,103,0.8045223738343141,296.03000193127934
268,461.0,48,0.05482928049865328,19.010495056579476
269,1067.0,108,1.086649092393676,520.1611846399695
270,1088.0,110,0.9230520028687441,346.8036986030617
271,1096.0,111,0.8139410298049854,248.059631870069
272,226.0,24,0.75,210.99574702356202
273,1015.0,103,0.9301747147713704,54.51854927551403
274,1043.0,106,0.7127806464824926,8.747076332159072
275,464.0,48,0.16999999999999993,22.281924004530442
276,512.0,53,0.27441984257702645,145.83001070502073
277,755.0,77,0.2136000936329383,186.35525812425234
278,1003.0,102,0.6549093448714868,16.848466782134256
279,681.0,70,0.12572290960680158,35.83685495978338
280,1028.0,104,0.6443795465407014,222.22038139373322
281,705.0,72,0.164335784295448,140.0109988655796
282,608.0,62,0.164335784295448,118.92248956128856
283,798.0,81,0.20348525745124635,164.70888813503709
284,426.0,44,0.6013318551349163,133.2924595541027
285,742.0,76,0.9068110332368039,16.7941960044822
286,879.0,89,0.9068110332368039,16.7941960044822
287,820.0,83,0.164335784295448,70.17241901712529
288,134.0,15,0.1875,48.2001684002344
289,819.0,83,0.24,2.0178352552771117
290,1016.0,103,0.705376672424032,336.111993040276
291,1060.0,107,0.8008784239820674,243.74905827164773
292,811.0,83,0.35567717104138125,113.95730516283089
293,850.0,86,0.5621888028056056,92.82567878693692
294,681.0,70,0.19209372712298547,16.59425412192226
295,461.0,48,0.0548292804986532,2.945500132564363
296,461.0,48,0.15524174696260015,52.1097424738405
297,1091.0,111,0.7543374576408095,120.57511470384559
298,662.0,68,0.14150971698084908,111.98857019819168
299,664.0,68,0.8125,386.90451606121644
300,30.0,4,0.07499999999999998,21.420805299991663
301,627.0,64,0.17670597047072292,124.89731919164403
302,815.0,83,0.19559204994068652,132.34364510218975
303,718.0,73,0.17670597047072292,81.86043397109917
304,665.0,68,0.1955920499406865,175.38138960993592
305,1060.0,107,0.8310385069297331,319.95058697049876
306,44.0,6,0.18749999999999994,54.246436950894605
307,600.0,61,0.23879907872519104,83.73943693198052
308,670.0,68,0.19209372712298553,56.71456529346508
309,599.0,61,0.10965856099730649,12.901033371038508
310,1040.0,105,0.6567010354796161,216.0758438701447
311,921.0,94,0.7525996611745185,261.89919681672177
312,685.0,70,0.16448784149595977,30.353747689446216
313,260.0,27,0.8624999999999999,227.68952423916724
314,907.0,92,0.8207313811473276,167.48268261449044
315,670.0,68,0.3010398644698074,115.78815572632082
316,368.0,38,0.19171919570037843,20.409977389617307
317,837.0,85,0.19559204994068646,59.59121987852325
318,727.0,74,0.19209372712298547,67.91439954611519
319,594.0,61,0.20385350131896185,45.6544295960998
320,443.0,46,0.2655301301170923,68.08485233735252
321,999.0,101,0.685,8.390693267879508
322,989.0,100,0.7676099269811458,10.024586543297689
323,1053.0,107,0.6708203932499369,247.17414988056916
324,685.0,70,0.22261233119483745,141.37521212628738
325,153.0,17,0.1875,48.972610296491816
326,733.0,75,0.32897568299191965,141.4840073251374
327,632.0,65,0.1955920499406865,173.5987667212652
328,1003.0,102,0.6884084906507182,28.211473229504616
329,1070.0,108,0.8366936416634226,53.172273755541994
330,0.0,1,0.03750000000000009,10.407664886003746
331,953.0,97,0.6579513659838394,96.20097517462835
332,930.0,94,0.6783988502348748,314.51271478665024
333,874.0,89,0.32,279.3445339861244
